,zpid,homeType,homeStatus,dateSoldString,daysOnZillow,priceOutlier,price,streetAddress,zipcode,yearBuilt,bathrooms,bedrooms,livingAreaValue,livingAreaUnits,lotAreaValue,lotAreaUnits,zestimate,latitude,longitude,favoriteCount,pageViewCount,newConstructionType,resoFacts.associationFee,listingSubType.isForeclosure,resoFacts.isSeniorCommunity,resoFacts.propertySubType,hdpUrl,taxAssessedValue,cityId,rentZestimate,restimateHighPercent,restimateLowPercent,mortgageRates.thirtyYearFixedRate,mortgageRates.fifteenYearFixedRate,mortgageRates.arm5Rate,resoFacts.garageSpaces,resoFacts.hasAdditionalParcels,resoFacts.hasAssociation,resoFacts.hasAttachedGarage,resoFacts.hasAttachedProperty,resoFacts.hasGarage,resoFacts.hasPrivatePool,resoFacts.hasSpa,resoFacts.hasView,resoFacts.hasWaterfrontView,resoFacts.taxAnnualAmount,resoFacts.waterViewYN,price/sqft,schoolMaxRating,schoolMinDistance
1198,43375294,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,300000.0,1005 Nova Ter,32796,1966,2.0,3.0,1842.0,Square Feet,14810.0,Square Feet,285700.0,28.629328,-80.835724,0.0,6.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1005-Nova-Ter-Titusville-FL-32796/43375294_zpid/,197500.0,7433.0,2100.0,24.0,7.0,6.701,6.014,6.867,0.0,False,False,False,False,False,False,False,False,False,2909.0,False,162.86644951140065,3.0,0.9
1199,43377536,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,295000.0,601 Poinsettia Ave,32796,1959,2.0,3.0,1431.0,Square Feet,12632.4,Square Feet,313400.0,28.60778,-80.83399,1.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/601-Poinsettia-Ave-Titusville-FL-32796/43377536_zpid/,201090.0,7433.0,1800.0,22.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,True,False,2989.0,False,206.14954577218728,3.0,2.2
1200,43388684,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,265000.0,407 Arabella Ln,32927,1965,2.0,3.0,976.0,Square Feet,7405.2,Square Feet,268200.0,28.481743,-80.778076,0.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/407-Arabella-Ln-Cocoa-FL-32927/43388684_zpid/,167380.0,10889.0,1749.0,9.0,9.0,6.701,6.014,6.867,0.0,True,False,False,False,False,False,False,False,False,2147.0,False,271.5163934426229,8.0,1.1
1201,43394607,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,280000.0,4855 Miramar St,32927,1981,2.0,3.0,1156.0,Square Feet,10018.8,Square Feet,283400.0,28.464825,-80.80092,0.0,7.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4855-Miramar-St-Cocoa-FL-32927/43394607_zpid/,208720.0,10889.0,1900.0,8.0,8.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,1789.0,False,242.21453287197232,5.0,0.1
1202,43395183,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,257000.0,4065 Oakland St,32927,1986,2.0,2.0,926.0,Square Feet,10018.8,Square Feet,260100.0,28.470652,-80.78422,0.0,10.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4065-Oakland-St-Cocoa-FL-32927/43395183_zpid/,177170.0,10889.0,1500.0,17.0,7.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,1602.0,False,277.5377969762419,5.0,1.0
1203,43460373,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,272000.0,3689 Brentwood Ct,32935,1984,2.0,3.0,1186.0,Square Feet,3049.2,Square Feet,275300.0,28.166697,-80.65474,0.0,5.0,False,52.0,False,False,Single Family Residence,www.zillow.com/homedetails/3689-Brentwood-Ct-Melbourne-FL-32935/43460373_zpid/,206300.0,19307.0,1900.0,11.0,11.0,6.701,6.014,6.867,1.0,True,True,False,False,True,False,False,False,False,2916.0,False,229.34232715008432,4.0,1.7
1204,43471155,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,269900.0,1836 Fillmore Ave,32935,1958,2.0,4.0,1612.0,Square Feet,10018.8,Square Feet,273200.0,28.127775,-80.65074,0.0,7.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1836-Fillmore-Ave-Melbourne-FL-32935/43471155_zpid/,236510.0,19307.0,1999.0,18.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,815.0,False,167.4317617866005,4.0,0.4
1205,43480609,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,254982.0,982 Fort St NW,32907,1984,1.0,2.0,1128.0,Square Feet,10018.8,Square Feet,258100.0,28.032543,-80.697334,0.0,11.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/982-Fort-St-NW-Palm-Bay-FL-32907/43480609_zpid/,209000.0,53787.0,1794.0,6.0,11.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,True,False,1847.0,False,226.04787234042553,5.0,1.4
1206,43501921,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,280000.0,488 Brookedge St NE,32907,1981,2.0,2.0,912.0,Square Feet,11761.2,Square Feet,283400.0,28.002804,-80.65983,1.0,16.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/488-Brookedge-St-NE-Palm-Bay-FL-32907/43501921_zpid/,200440.0,53787.0,1599.0,13.0,9.0,6.701,6.014,6.867,1.0,True,False,False,False,True,True,False,True,False,1257.0,False,307.0175438596491,6.0,0.8
1207,43510345,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,270000.0,388 Gephart St SW,32908,1998,2.0,3.0,1435.0,Square Feet,10454.4,Square Feet,273300.0,27.977253,-80.68004,0.0,6.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/388-Gephart-St-SW-Palm-Bay-FL-32908/43510345_zpid/,210800.0,53787.0,1877.0,5.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,3465.0,False,188.15331010452962,6.0,1.2
1208,43512546,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,254900.0,800 Aruba Ave SE,32909,1986,2.0,3.0,1116.0,Square Feet,11761.2,Square Feet,258000.0,27.979374,-80.66378,0.0,14.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/800-Aruba-Ave-SE-Palm-Bay-FL-32909/43512546_zpid/,183090.0,53787.0,1800.0,6.0,5.0,6.701,6.014,6.867,0.0,True,False,False,False,False,False,False,False,False,2902.0,False,228.40501792114696,4.0,0.7
1209,80771166,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,285000.0,735 Micco St SW,32908,2006,2.0,3.0,1808.0,Square Feet,10018.8,Square Feet,288500.0,27.97838,-80.69094,0.0,1.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/735-Micco-St-SW-Palm-Bay-FL-32908/80771166_zpid/,262400.0,53787.0,1999.0,8.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,3911.0,False,157.63274336283186,6.0,0.7
1210,80776317,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,300000.0,3233 Trainfo Ave SE,32909,2006,2.0,3.0,1694.0,Square Feet,10018.8,Square Feet,303700.0,27.91264,-80.647896,0.0,7.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3233-Trainfo-Ave-SE-Palm-Bay-FL-32909/80776317_zpid/,242470.0,53787.0,1965.0,5.0,6.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,817.0,False,177.0956316410862,6.0,1.4
1211,104072336,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,284990.0,741 Waterside Rd SE,32909,2023,2.0,3.0,1552.0,Square Feet,10018.8,Square Feet,288500.0,27.916988,-80.651764,0.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/741-Waterside-Rd-SE-Palm-Bay-FL-32909/104072336_zpid/,25000.0,53787.0,1980.0,5.0,6.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,435.0,False,183.62757731958763,6.0,1.7
1212,104128643,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-31,167,0,277260.0,237 Franciscan Ave NW,32907,2023,2.0,3.0,1284.0,Square Feet,10454.4,Square Feet,280700.0,28.003544,-80.700455,0.0,3.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/237-Franciscan-Ave-NW-Palm-Bay-FL-32907/104128643_zpid/,34000.0,53787.0,1875.0,28.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,True,False,252.0,False,215.93457943925233,6.0,1.2
1213,43416083,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-30,168,0,255000.0,200 Carib Dr,32952,1964,2.0,3.0,1152.0,Square Feet,7840.8,Square Feet,258100.0,28.35183,-80.69589,0.0,18.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/200-Carib-Dr-Merritt-Island-FL-32952/43416083_zpid/,200220.0,39760.0,1949.0,11.0,10.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,2475.0,False,221.35416666666666,8.0,1.4
1214,43496875,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-30,168,0,268000.0,943 Abeto St NE,32905,1964,2.0,4.0,1092.0,Square Feet,14810.399999999996,Square Feet,258600.0,28.019033,-80.57732,1.0,12.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/943-Abeto-St-NE-Palm-Bay-FL-32905/43496875_zpid/,220500.0,53787.0,1756.0,10.0,18.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,True,False,3780.0,False,245.42124542124543,3.0,3.2
1215,104074137,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-30,168,0,274990.0,1766 Tradewinds Ave SE,32909,2023,2.0,3.0,1546.0,Square Feet,10018.0,Square Feet,278400.0,27.95211,-80.63384,0.0,5.0,False,0.0,False,False,nan,www.zillow.com/homedetails/1766-Tradewinds-Ave-SE-Palm-Bay-FL-32909/104074137_zpid/,25000.0,53787.0,1949.0,8.0,8.0,6.701,6.014,6.867,0.0,False,False,False,False,False,False,False,False,False,478.0,False,177.8719275549806,4.0,1.1
1216,104092703,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-30,168,0,299990.0,1018 Westport St SE,32909,2023,2.0,4.0,1876.0,Square Feet,10018.0,Square Feet,303700.0,27.923073,-80.64423,0.0,5.0,False,0.0,False,False,nan,www.zillow.com/homedetails/1018-Westport-St-SE-Palm-Bay-FL-32909/104092703_zpid/,25000.0,53787.0,1786.0,20.0,7.0,6.701,6.014,6.867,0.0,False,False,False,False,False,False,False,False,False,554.0,False,159.909381663113,6.0,1.5
1217,104136537,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-30,168,0,271990.0,440 Wellwood St SW,32908,2023,2.0,3.0,1243.0,Square Feet,10018.8,Square Feet,275300.0,27.994564,-80.68164,0.0,0.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/440-Wellwood-St-SW-Palm-Bay-FL-32908/104136537_zpid/,22000.0,53787.0,1908.0,22.0,10.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,203.0,False,218.81737731295254,6.0,1.1
1218,104138757,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-30,168,0,272990.0,441 Wells Ave SW,32908,2023,2.0,3.0,1246.0,Square Feet,10018.8,Square Feet,276300.0,27.989662,-80.69812,0.0,6.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/441-Wells-Ave-SW-Palm-Bay-FL-32908/104138757_zpid/,22000.0,53787.0,1895.0,27.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,379.0,False,219.09309791332262,6.0,0.2
1219,43379227,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,270000.0,1925 Jordan St,32780,1990,2.0,3.0,2043.0,Square Feet,13068.0,Square Feet,273300.0,28.593723,-80.82419,0.0,12.0,False,0.0,False,False,nan,www.zillow.com/homedetails/1925-Jordan-St-Titusville-FL-32780/43379227_zpid/,348100.0,7433.0,2400.0,17.0,13.0,6.701,6.014,6.867,0.0,False,False,False,False,False,False,False,False,False,1888.0,False,132.15859030837004,4.0,1.5
1220,43427390,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,260000.0,985 Palmer St,32955,1963,2.0,4.0,1478.0,Square Feet,7405.2,Square Feet,263200.0,28.335844,-80.740814,0.0,9.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/985-Palmer-St-Rockledge-FL-32955/43427390_zpid/,239660.0,13560.0,2194.0,11.0,11.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,525.0,False,175.91339648173206,4.0,0.1
1221,43432070,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,290000.0,2568 Glenn Ave,32955,1962,2.0,4.0,1623.0,Square Feet,8712.0,Square Feet,293800.0,28.314009,-80.7439,0.0,8.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2568-Glenn-Ave-Rockledge-FL-32955/43432070_zpid/,176690.0,13560.0,2199.0,18.0,11.0,6.701,6.014,6.867,0.0,False,False,False,False,False,False,False,False,False,881.0,False,178.68145409735058,4.0,0.3
1222,43517158,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,255000.0,1271 San Filippo Dr SE,32909,1986,2.0,2.0,1040.0,Square Feet,20037.599999999995,Square Feet,258300.0,27.950378,-80.62663,0.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1271-San-Filippo-Dr-SE-Palm-Bay-FL-32909/43517158_zpid/,197290.0,53787.0,1662.0,12.0,14.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,2267.0,False,245.19230769230768,6.0,3.0
1223,43518362,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,289999.0,2897 Tivoli Ave SE,32909,1987,2.0,3.0,1102.0,Square Feet,11325.6,Square Feet,293800.0,27.922764,-80.650635,0.0,8.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2897-Tivoli-Ave-SE-Palm-Bay-FL-32909/43518362_zpid/,187540.0,53787.0,1907.0,9.0,12.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,3411.0,False,263.1569872958258,7.0,2.0
1224,54618783,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,270000.0,994 Hampshire Ave NE,32905,1979,2.0,3.0,1176.0,Square Feet,10018.8,Square Feet,273300.0,28.022528,-80.63817,0.0,8.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/994-Hampshire-Ave-NE-Palm-Bay-FL-32905/54618783_zpid/,217370.0,53787.0,1849.0,8.0,5.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,3796.0,False,229.59183673469389,4.0,2.2
1225,71026454,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-29,169,0,290000.0,1071 Eleuthera Dr NE,32905,2005,2.0,2.0,1542.0,Square Feet,4356.0,Square Feet,293800.0,28.020636,-80.63525,0.0,15.0,False,258.0,False,False,Single Family Residence,www.zillow.com/homedetails/1071-Eleuthera-Dr-NE-Palm-Bay-FL-32905/71026454_zpid/,262500.0,53787.0,1849.0,19.0,7.0,6.701,6.014,6.867,2.0,True,True,False,True,True,False,False,False,False,1356.0,False,188.0674448767834,4.0,2.2
1226,43375115,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,271000.0,3400 Elder St,32796,1964,2.0,4.0,1279.0,Square Feet,9147.6,Square Feet,274400.0,28.620117,-80.84842,0.0,7.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3400-Elder-St-Titusville-FL-32796/43375115_zpid/,173440.0,7433.0,1794.0,14.0,5.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,True,False,2228.0,False,211.88428459734166,3.0,1.1
1227,43383623,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,300000.0,1365 Thomas St,32780,1962,3.0,4.0,1755.0,Square Feet,7405.2,Square Feet,303700.0,28.563568,-80.81708,0.0,14.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1365-Thomas-St-Titusville-FL-32780/43383623_zpid/,188400.0,7433.0,2054.0,5.0,12.0,6.701,6.014,6.867,0.0,True,False,False,False,False,False,True,False,False,653.0,False,170.94017094017093,6.0,0.4
1228,43460388,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,273000.0,3682 Hardwood Ct,32935,1985,2.0,3.0,1134.0,Square Feet,3484.8,Square Feet,276400.0,28.166595,-80.6544,0.0,10.0,False,54.0,False,False,Single Family Residence,www.zillow.com/homedetails/3682-Hardwood-Ct-Melbourne-FL-32935/43460388_zpid/,200930.0,19307.0,1749.0,6.0,9.0,6.701,6.014,6.867,1.0,True,True,False,False,True,False,False,False,False,2160.0,False,240.74074074074073,4.0,1.7
1229,43498901,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-28,170,0,275000.0,1174 Port Malabar Blvd NE,32905,1980,2.0,3.0,1572.0,Square Feet,7405.2,Square Feet,269700.0,28.018845,-80.61631,0.0,5.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1174-Port-Malabar-Blvd-NE-Palm-Bay-FL-32905/43498901_zpid/,214790.0,53787.0,2100.0,24.0,15.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,2678.0,False,174.93638676844785,6.0,2.0
1230,43372439,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-25,173,0,272000.0,1850 Old Dixie Hwy,32796,1964,2.0,3.0,1120.0,Square Feet,8712.0,Square Feet,275500.0,28.645773,-80.83976,0.0,7.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1850-Old-Dixie-Hwy-Titusville-FL-32796/43372439_zpid/,168850.0,7433.0,2050.0,16.0,12.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,2179.0,False,242.85714285714286,5.0,1.6
1231,43373746,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-25,173,0,295000.0,2862 Wanda Dr,32796,1966,2.0,3.0,1596.0,Square Feet,10018.8,Square Feet,298900.0,28.632807,-80.83868,1.0,13.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2862-Wanda-Dr-Titusville-FL-32796/43373746_zpid/,192280.0,7433.0,2013.0,10.0,6.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,825.0,False,184.83709273182959,3.0,0.8
1232,43389302,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-25,173,0,275000.0,7390 Calmoso Ave,32927,1985,2.0,3.0,1118.0,Square Feet,10018.8,Square Feet,278500.0,28.488632,-80.79767,0.0,9.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/7390-Calmoso-Ave-Cocoa-FL-32927/43389302_zpid/,192990.0,10889.0,1800.0,11.0,6.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,1518.0,False,245.97495527728086,8.0,0.1
1233,43494516,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-25,173,0,270000.0,1386 Armory Dr NE,32907,1987,2.0,3.0,1431.0,Square Feet,10018.8,Square Feet,273400.0,28.034243,-80.66291,0.0,16.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1386-Armory-Dr-NE-Palm-Bay-FL-32907/43494516_zpid/,214000.0,53787.0,2011.0,15.0,10.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,3263.0,False,188.67924528301887,5.0,1.9
1234,97872892,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-25,173,0,272990.0,3070 Gaffney Ave SE,32909,2023,2.0,3.0,1284.0,Square Feet,10018.8,Square Feet,276500.0,27.918386,-80.66868,0.0,2.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3070-Gaffney-Ave-SE-Palm-Bay-FL-32909/97872892_zpid/,25000.0,53787.0,1994.0,20.0,10.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,435.0,False,212.60903426791276,7.0,1.7
1235,104155339,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-25,173,0,270990.0,548 Tasco Ave SW,32908,2023,2.0,2.0,1239.0,Square Feet,10454.4,Square Feet,274600.0,27.986301,-80.67667,0.0,2.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/548-Tasco-Ave-SW-Palm-Bay-FL-32908/104155339_zpid/,22000.0,53787.0,1834.0,7.0,8.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,379.0,False,218.71670702179176,6.0,1.1
1236,43485806,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-24,174,0,275500.0,896 Americana Blvd NW,32907,1985,2.0,3.0,1474.0,Square Feet,11325.6,Square Feet,279000.0,28.004564,-80.69661,0.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/896-Americana-Blvd-NW-Palm-Bay-FL-32907/43485806_zpid/,201050.0,53787.0,1945.0,8.0,7.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,3045.0,False,186.90637720488468,6.0,1.5
1237,43509743,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-24,174,0,290000.0,230 Gertrude Ave SW,32908,1998,2.0,3.0,1212.0,Square Feet,10018.8,Square Feet,293700.0,27.996347,-80.70801,1.0,18.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/230-Gertrude-Ave-SW-Palm-Bay-FL-32908/43509743_zpid/,190640.0,53787.0,1895.0,16.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,True,False,False,False,1735.0,False,239.27392739273927,6.0,0.9
1238,43515807,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-24,174,0,265000.0,112 Vin Rose Cir SE,32909,1989,2.0,3.0,1392.0,Square Feet,10018.8,Square Feet,268400.0,27.96699,-80.666725,0.0,16.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/112-Vin-Rose-Cir-SE-Palm-Bay-FL-32909/43515807_zpid/,216000.0,53787.0,1900.0,8.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,2794.0,False,190.3735632183908,4.0,1.2
1239,54603503,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-24,174,0,260000.0,4630 Cinema St,32927,1994,2.0,2.0,1452.0,Square Feet,10890.0,Square Feet,263300.0,28.483652,-80.796135,0.0,3.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4630-Cinema-St-Cocoa-FL-32927/54603503_zpid/,232730.0,10889.0,2051.0,10.0,8.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,3393.0,False,179.0633608815427,8.0,0.3
1240,104126485,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-24,174,0,273990.0,1282 Landau Rd SW,32908,2023,2.0,3.0,1243.0,Square Feet,10018.8,Square Feet,277500.0,27.982994,-80.706665,0.0,4.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1282-Landau-Rd-SW-Palm-Bay-FL-32908/104126485_zpid/,22000.0,53787.0,1902.0,19.0,8.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,206.0,False,220.42638777152052,6.0,0.6
1241,338575178,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-24,174,0,272990.0,2635 Palmer Ave SE,32909,2023,2.0,3.0,1284.0,Square Feet,10018.8,Square Feet,276500.0,27.931597,-80.64291,0.0,3.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2635-Palmer-Ave-SE-Palm-Bay-FL-32909/338575178_zpid/,25000.0,53787.0,1895.0,27.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,435.0,False,212.60903426791276,6.0,1.9
1242,43407269,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-23,106,0,280000.0,2732 Cherbourg Rd,32926,1966,2.0,4.0,1808.0,Square Feet,8276.4,Square Feet,280000.0,28.392984,-80.75889,40.0,559.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2732-Cherbourg-Rd-Cocoa-FL-32926/43407269_zpid/,235220.0,10889.0,2028.0,5.0,12.0,6.701,6.014,6.867,0.0,True,False,False,False,False,False,False,False,False,429.0,False,154.86725663716814,4.0,0.9
1243,43493977,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-23,175,0,300000.0,4141 Green Oak Dr,32901,1989,2.0,2.0,1500.0,Square Feet,4791.6,Square Feet,303900.0,28.047516,-80.63511,0.0,8.0,False,93.0,False,False,Single Family Residence,www.zillow.com/homedetails/4141-Green-Oak-Dr-Melbourne-FL-32901/43493977_zpid/,226360.0,19307.0,2100.0,14.0,14.0,6.701,6.014,6.867,2.0,True,True,False,False,True,False,False,False,False,1659.0,False,200.0,3.0,1.1
1244,43517717,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-23,175,0,285000.0,1445 Wakefield Rd SE,32909,1993,2.0,3.0,1330.0,Square Feet,8712.0,Square Feet,288900.0,27.938309,-80.63025,0.0,8.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1445-Wakefield-Rd-SE-Palm-Bay-FL-32909/43517717_zpid/,194620.0,53787.0,1800.0,7.0,5.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,3039.0,False,214.28571428571428,6.0,2.1
1245,52966966,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-23,8,0,299900.0,850 Haftez St NE,32907,1987,2.0,4.0,2033.0,Square Feet,15681.599999999999,Square Feet,417500.0,28.019901,-80.6486,50.0,645.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/850-Haftez-St-NE-Palm-Bay-FL-32907/52966966_zpid/,310180.0,53787.0,2564.0,23.0,19.0,6.701,6.014,6.867,2.0,True,False,False,False,True,False,False,False,False,5827.0,False,147.51598622725038,5.0,2.7
1246,104085972,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-23,175,0,265990.0,538 Tasco Ave SW,32908,2023,2.0,3.0,1243.0,Square Feet,10018.8,Square Feet,269400.0,27.986526,-80.67667,0.0,3.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/538-Tasco-Ave-SW-Palm-Bay-FL-32908/104085972_zpid/,22000.0,53787.0,1900.0,26.0,5.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,379.0,False,213.9903459372486,6.0,1.1
1247,43375038,SINGLE_FAMILY,RECENTLY_SOLD,2023-08-22,176,0,283000.0,534 Clarewood Blvd,32796,1966,2.0,3.0,1601.0,Square Feet,7405.2,Square Feet,286700.0,28.621645,-80.84848,0.0,19.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/534-Clarewood-Blvd-Titusville-FL-32796/43375038_zpid/,269970.0,7433.0,1993.0,7.0,7.0,6.701,6.014,6.867,1.0,True,False,False,False,True,False,False,False,False,388.0,False,176.76452217364147,3.0,1.0
